Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ01,OUT046,3882.8518060148554
FDF28,OUT035,2179.3338812948596
FDD22,OUT010,-140.59705430479335
FDY19,OUT046,1913.4740765835718
FDN33,OUT035,1659.5095255100346
FDV36,OUT035,2176.758366587163
FDW01,OUT010,515.6667531539451
FDJ28,OUT049,3148.053547267431
FDB17,OUT035,2997.000582870874
FDM40,OUT049,2315.235311752269
FDV46,OUT045,2149.1527159405155
FDQ44,OUT049,2051.277970851603
NCD42,OUT046,682.609717037042
DRH37,OUT046,2585.920027186545
FDR10,OUT018,2361.1145412436636
NCD06,OUT027,2211.2140235657594
FDI53,OUT046,2567.781337703332
FDG16,OUT035,3570.8015351096956
DRB25,OUT046,1694.1697299291432
FDY09,OUT046,2759.588945682585
FDX48,OUT045,2404.8080490617913
FDC03,OUT010,1183.512688888556
FDT47,OUT035,1754.0383228359299
FDW44,OUT027,4289.274354468495
FDT24,OUT017,1373.6535669885372
FDT12,OUT019,1765.3701856574821
NCS38,OUT035,1929.8352089409118
FDO39,OUT035,3113.6766997245463
FDA13,OUT046,632.8332758705815
FDO48,OUT035,3700.4642447006936
DRJ01,OUT017,2651.3137504229567
FDD53,OUT018,425.1753225631544
NCT05,OUT049,4132.496446038198
FDQ51,OUT045,750.0878059757149
FDU60,OUT013,2627.2270472909845
FDC59,OUT046,1041.221584721215
FDP36,OUT035,1044.0750585543617
NCM19,OUT017,1896.1221643450076
FDL16,OUT035,863.0389027787751
FDE50,OUT018,2665.480594092515
NCR18,OUT013,773.3649526477473
NCD30,OUT035,1690.20984454273
FDH31,OUT013,1748.991290309742
FDD56,OUT019,924.973303845608
FDC47,OUT049,3707.649587679047
FDZ21,OUT045,1470.4328250707622
FDM01,OUT049,1834.8578994868299
FDF24,OUT013,1449.8172193369373
FDW23,OUT017,780.1620438145967
FDY52,OUT018,770.753873185676
DRH37,OUT027,4084.279591586491
DRO47,OUT027,3257.497191008247
FDR25,OUT049,4338.717257842134
FDQ24,OUT027,5464.432711901729
DRJ51,OUT018,3370.1190281964628
NCU06,OUT035,3759.6867021158196
NCV18,OUT018,1046.8958408198728
NCC06,OUT027,3587.3224610085563
FDZ01,OUT018,1495.7956497554733
FDT14,OUT017,2033.6499778905802
FDD11,OUT019,2108.6661333691873
FDN09,OUT017,3982.6099687228566
NCO18,OUT010,882.3399217131227
FDZ50,OUT045,2827.0671456045284
FDS44,OUT013,3925.0323122224945
FDI36,OUT045,3103.0354510458437
FDA26,OUT010,1529.2887904970057
NCY53,OUT049,1875.0421263133153
FDF32,OUT049,3298.1966209440307
FDF59,OUT010,99.02436914035002
FDB20,OUT046,1264.0179853406812
DRH11,OUT035,1045.7622573966164
FDT03,OUT049,3080.9347030948043
NCH06,OUT035,3998.6448918202245
FDR55,OUT049,3145.263997604109
FDI10,OUT035,2902.508544155529
FDZ12,OUT045,2174.3917145440387
FDM12,OUT049,3113.64849697475
DRB25,OUT045,1638.3527024521486
NCS41,OUT013,2951.6535343191613
NCT53,OUT049,2669.129088635554
NCD55,OUT013,701.7054600388894
FDY08,OUT049,2409.976319806032
NCP55,OUT049,969.8055056466771
FDA33,OUT013,2415.165015652907
FDQ33,OUT013,2414.797702600385
FDE45,OUT027,4390.7259667166345
FDT26,OUT013,1985.9838782813022
NCV53,OUT049,3867.446135255972
FDK60,OUT027,3091.9751724822895
NCJ29,OUT046,1315.3498334050291
FDI15,OUT045,4145.929458032091
FDX21,OUT013,1820.7541042345954
FDV49,OUT019,2287.763921753278
DRO59,OUT046,1115.5415394446925
FDZ14,OUT045,1874.6414392176157
FDP32,OUT027,3542.8556435082173
FDC33,OUT017,3365.201357598912
FDT14,OUT010,-4.191508579455785
NCN54,OUT027,2730.2569055875415
FDR57,OUT027,3990.1767429349543
DRK12,OUT046,526.6722527512263
FDX52,OUT049,3220.005334778077
FDX08,OUT010,986.140108297458
FDP10,OUT010,-258.4981620634567
NCP50,OUT045,1179.427995434542
NCL06,OUT013,4142.403406157191
FDP25,OUT013,3558.39069348865
FDE53,OUT013,1742.8701746103698
FDL27,OUT017,1252.1279451810387
FDC35,OUT049,3388.730553562338
DRJ47,OUT010,768.3842266429069
FDD16,OUT018,988.5611950596377
NCN42,OUT049,2331.8545321888328
FDC38,OUT027,3607.4298059858743
NCO07,OUT045,3276.352582481639
FDQ20,OUT049,786.6521139737417
FDI32,OUT046,1820.8952857671106
FDN20,OUT010,841.979800825952
DRJ51,OUT027,5074.133867646347
FDU08,OUT045,1542.691788853857
DRN37,OUT019,745.3945689756631
FDD05,OUT010,32.51793994749437
FDW15,OUT046,2421.407230270058
FDI52,OUT046,1954.6817042405492
DRM11,OUT049,4206.603754868422
NCO06,OUT045,418.83832289578913
FDU38,OUT049,3066.061294502383
FDU59,OUT018,2349.0247713447397
FDJ10,OUT046,2208.600726256522
FDM13,OUT049,2280.0234850005895
NCJ30,OUT019,821.3260195720188
FDM45,OUT018,1731.6483287134681
FDP36,OUT045,782.9918865980517
NCD30,OUT010,-381.4950170455795
FDN48,OUT017,1642.6888611972586
FDY32,OUT049,2692.513723093677
FDU47,OUT046,2284.6730382114533
FDF17,OUT019,1245.263763989134
FDP34,OUT017,2601.741141917269
FDA47,OUT049,2727.9776594169534
DRD27,OUT027,3032.7759253506074
FDW38,OUT045,787.503846932339
FDZ15,OUT019,-13.020082988513877
FDZ03,OUT027,4449.711078799683
NCN19,OUT049,3078.0471566838296
FDG02,OUT035,3190.6360999964836
FDS31,OUT035,3133.9363807941468
FDW43,OUT019,1807.8098124149917
FDZ47,OUT010,-283.8727260070523
FDO57,OUT017,2666.7458792791235
NCL07,OUT013,700.0748982854632
NCV42,OUT013,1813.1956463986646
FDP40,OUT017,1971.0069291133148
FDP48,OUT019,1080.4101524815567
FDH21,OUT017,2811.158627198479
NCP02,OUT049,1037.4606565289403
FDK24,OUT049,862.3810669287552
FDC41,OUT045,1120.737037997322
FDF08,OUT017,1599.6750485593022
FDO49,OUT017,1092.301684780006
FDS56,OUT027,5701.520919377767
FDX46,OUT018,775.4987189349656
FDQ07,OUT013,3636.4973403237154
FDC32,OUT010,-407.15819106929985
FDT21,OUT019,2024.7756044287821
FDG58,OUT045,2412.6598050669622
FDW14,OUT049,1471.6899923709025
DRA12,OUT027,3718.361864408431
FDV27,OUT013,1565.7297020248143
DRD25,OUT013,1858.2042279198704
DRF48,OUT027,4443.835550570411
FDX24,OUT017,1638.0134411052284
DRJ51,OUT046,3573.780585412479
FDE45,OUT045,2832.145125549189
FDE14,OUT046,1657.3759149601372
FDG53,OUT045,2124.0136781827127
FDT08,OUT046,2402.867889513135
DRC27,OUT027,5352.4596848787205
FDG20,OUT035,3029.0147318592813
FDC21,OUT046,1803.7029205729382
FDV31,OUT018,2620.6948472924682
FDB58,OUT045,2204.704516128505
FDV23,OUT046,1983.8365459821966
FDA25,OUT019,-211.10874420426853
FDC15,OUT046,2439.3503914942535
FDU47,OUT049,2347.622778573163
FDE23,OUT013,883.0863018108519
FDS08,OUT013,2927.6013850186014
FDW03,OUT027,3236.683941977008
FDJ60,OUT018,2403.5196171438547
FDM34,OUT017,2177.4699875102415
FDW33,OUT013,1738.0735368900982
FDZ40,OUT013,953.8689525739449
FDE33,OUT018,1147.759811156217
NCC06,OUT010,94.90121487601573
FDU11,OUT046,1906.7746838842381
FDL44,OUT017,2775.7534951008265
NCZ29,OUT017,2140.177940632043
FDG28,OUT010,2008.1631298536831
FDL12,OUT018,766.3164198276052
FDD52,OUT017,1842.7212834106517
FDO15,OUT013,1311.8504306270902
NCN29,OUT027,2288.0560472832753
FDW36,OUT013,1799.2917006707626
FDB21,OUT046,3816.141522195321
FDZ28,OUT013,2014.6629401549199
FDY10,OUT035,1972.05706557259
DRG39,OUT017,956.2741078474587
FDN28,OUT013,1751.8241422188273
FDV15,OUT035,1844.8719746530094
DRI13,OUT035,3601.8203345645293
FDH20,OUT046,1613.6708840767847
FDY51,OUT013,3586.578257394185
FDE16,OUT013,3363.346620798141
FDX40,OUT018,372.31505868692943
FDC48,OUT018,1080.5682392088338
FDS14,OUT046,2423.0485444978563
FDX56,OUT017,3519.7607649719284
FDI10,OUT046,2725.482789595685
FDI14,OUT013,2338.566423888102
DRM48,OUT013,649.321836013484
NCH07,OUT027,3974.606002760468
FDY26,OUT013,3400.106182452222
FDD02,OUT027,3402.269148249268
FDM12,OUT046,3009.9068689606775
DRF01,OUT010,362.05678418788284
FDV36,OUT046,2013.8504679232506
DRI59,OUT013,3574.2960327891724
FDV03,OUT018,2289.083900479117
FDO39,OUT017,3118.7396741586444
NCB07,OUT018,2866.7632101155696
FDH38,OUT027,3361.657648429721
FDZ13,OUT035,994.163134491926
NCZ30,OUT046,1913.566435124556
NCA06,OUT035,693.1526228978009
FDB04,OUT049,1479.856480611977
FDN50,OUT013,1611.3720044139866
NCG06,OUT049,4127.025237733904
NCY17,OUT018,470.0713547624116
FDC23,OUT046,2834.0330674679176
FDK33,OUT049,3450.8582199224847
FDR03,OUT049,3471.4847591146263
FDZ07,OUT045,1025.0553762775387
FDO38,OUT013,1338.9685792873897
FDS59,OUT046,1771.950303755821
DRM11,OUT019,2176.4498108974967
FDX52,OUT027,4607.849720569233
DRJ35,OUT018,698.995869052457
NCP53,OUT046,3760.648030711566
FDW15,OUT019,542.3465027610591
DRI47,OUT045,2181.777519403765
DRZ11,OUT035,2140.4510746093815
FDS02,OUT013,3156.8944081909694
DRD49,OUT018,3514.033905863407
FDW38,OUT049,929.8153073330002
FDR21,OUT019,913.0344116216854
FDE40,OUT013,1084.085689509063
FDI02,OUT045,1732.9637152808236
FDQ04,OUT045,587.7336899421816
FDY14,OUT017,4281.326710743901
NCT54,OUT046,1493.424633804384
DRD25,OUT017,1915.186757623318
DRE01,OUT045,3729.3118249768168
FDJ12,OUT010,1448.1953480603033
NCZ05,OUT049,1740.1003531400002
DRB25,OUT019,-165.84744553404425
NCC31,OUT045,2400.8777405017636
FDM16,OUT045,1181.7462461432724
DRG11,OUT049,1750.385044550935
FDV24,OUT027,3855.2563300409097
FDV43,OUT046,759.8243384020395
FDG05,OUT018,2262.945945688549
FDV23,OUT010,95.15050123777428
FDI58,OUT018,1268.2334779943499
FDQ11,OUT017,4268.0832116591855
FDC05,OUT027,4646.505299759149
FDF40,OUT013,3844.1581071383735
FDU02,OUT018,3323.4099385688432
FDT32,OUT013,3106.898185610727
NCF06,OUT017,4237.034285540192
FDT46,OUT013,904.2068472141034
FDR58,OUT010,-453.6439914882735
FDY04,OUT046,2598.6671649405516
FDT58,OUT045,2560.1069858349256
FDE46,OUT049,2505.2936777381183
DRH11,OUT017,1007.9006443943572
DRI51,OUT046,2658.61664456695
FDC35,OUT017,3388.046022407375
FDP45,OUT035,4174.656327074805
FDC45,OUT017,2874.3438345584045
FDU01,OUT045,2898.6504996486838
FDJ53,OUT010,6.959451177716346
FDJ46,OUT017,2879.617884930459
FDX07,OUT013,3091.924290587299
NCI30,OUT049,3983.7930297379594
FDE47,OUT027,3476.3483487687668
FDV48,OUT045,1241.1135132993988
FDN16,OUT019,-223.9861046218116
FDM52,OUT013,2395.3319874090166
FDA32,OUT027,4984.1197607480135
FDH05,OUT017,3826.4729049376983
FDW25,OUT010,-498.29825788034805
FDQ09,OUT046,1797.9805085321873
NCM17,OUT010,-1183.0307063656
DRM59,OUT046,2412.778183416546
FDV47,OUT027,2783.7408229906955
DRE15,OUT035,1312.3776063507532
FDS25,OUT010,-150.45496458928665
NCZ05,OUT018,1424.8729469076552
NCV05,OUT019,554.6796583154637
DRM37,OUT046,3090.3626775506423
FDV58,OUT027,4547.011438980815
FDN22,OUT027,5521.061884650141
NCO06,OUT049,594.0848876103439
FDT56,OUT019,-864.8190602194263
FDM02,OUT013,1527.8567594845629
FDA09,OUT046,2859.2422367220165
NCC06,OUT035,2143.095354645033
NCL54,OUT049,2853.845550481086
NCB55,OUT017,1044.9157705460295
FDB12,OUT017,1851.427401676105
NCA54,OUT049,2904.938059543037
NCS38,OUT049,1908.3043299225503
FDC02,OUT049,4205.493568942462
FDK44,OUT019,886.9968489307857
FDE16,OUT035,3440.9471248540326
NCS05,OUT035,2253.2482218515647
FDZ59,OUT045,2611.606607388014
FDI20,OUT017,3553.0195126492335
FDQ14,OUT046,2339.9448604024956
FDF53,OUT017,3034.048138875418
FDW25,OUT017,1516.437891590629
NCQ43,OUT010,-223.8285937749897
FDX52,OUT013,3152.9435570028036
FDE28,OUT045,3561.037621247563
FDN15,OUT017,2377.0721864881816
FDO28,OUT017,1959.3491386366773
FDQ33,OUT045,2311.299140256297
FDM22,OUT010,-1004.3500772774137
FDJ03,OUT017,917.0667404855046
FDI16,OUT045,817.2408249423879
FDI09,OUT027,5444.091030784575
FDX55,OUT013,3564.3555598254898
FDS23,OUT027,3538.143734446652
DRC12,OUT045,2963.0572578407246
FDH41,OUT049,3520.6015803729215
FDN01,OUT013,2909.655133166692
FDV55,OUT045,2258.999249718462
NCJ19,OUT013,953.2354394733568
NCY29,OUT010,-1102.5736124466366
FDP03,OUT018,1799.260436699315
FDZ52,OUT045,1678.0457523262417
FDH31,OUT010,-208.57608367589
FDQ19,OUT018,3679.8845126668502
FDS15,OUT035,1915.5705018781096
FDN32,OUT017,3081.861926483277
FDH32,OUT049,1716.9660985115838
FDF33,OUT017,2016.8927628248996
FDJ22,OUT046,2991.2378545193797
FDG56,OUT010,-824.966491697614
FDC05,OUT046,3116.6800064310564
FDK09,OUT013,3649.4628956571405
NCV29,OUT045,2719.1274422839083
NCC43,OUT019,2022.5252559664355
NCA42,OUT049,2561.8281032569776
FDC10,OUT046,1900.496078523588
FDC16,OUT013,1474.6092531495744
NCL17,OUT013,2290.9911470725033
FDA51,OUT035,1954.7572183031778
FDW01,OUT017,2566.456780544846
NCF30,OUT045,1918.6822585874413
FDN49,OUT013,848.2562324576154
FDY20,OUT045,1447.301285130944
FDC15,OUT045,2345.8518483427138
FDY24,OUT046,888.6273894523895
NCG43,OUT017,1623.600857570015
FDA48,OUT013,3596.4797685711037
NCF55,OUT017,720.0039598969752
FDL38,OUT049,1589.0782940805293
NCQ29,OUT018,3834.604081650921
FDC34,OUT017,2628.360955881472
FDP36,OUT027,2391.435926196576
FDN50,OUT010,-351.4014715228154
FDO23,OUT049,1609.784744394811
FDT56,OUT013,1086.8966191251036
FDT13,OUT027,4498.01138609882
FDZ03,OUT013,3031.695742728826
FDQ03,OUT010,1872.7625557770689
FDU44,OUT045,2437.0698243762076
FDD03,OUT049,3702.171809576761
NCH30,OUT013,1827.8058546611796
FDS60,OUT010,947.4267343189166
FDG08,OUT046,2776.4151532363258
FDX38,OUT017,905.7668034621304
FDD22,OUT017,1928.4688118473698
FDW51,OUT013,3484.4955957767834
FDL09,OUT017,2833.9622155596226
FDZ60,OUT045,1645.5927822146275
NCH07,OUT046,2477.7066411381047
NCQ41,OUT049,3206.2353970495274
FDW04,OUT049,2171.1202985708996
FDI08,OUT027,5372.273059578545
FDR19,OUT019,498.54617672643144
FDV13,OUT046,1281.0796599581784
FDB52,OUT017,4150.02072946064
FDZ48,OUT027,3278.887636393631
NCO14,OUT049,818.9438486480346
FDZ50,OUT013,2983.887248951525
FDN27,OUT019,-63.642624479055485
FDQ60,OUT013,2050.2341849003724
FDR49,OUT017,890.5739394548687
DRJ35,OUT027,2467.469989128562
DRI49,OUT017,1427.34014223075
FDB47,OUT017,3447.508621132896
FDP37,OUT010,67.60401194374572
FDR26,OUT049,2846.20679623324
FDY31,OUT019,472.9890039043494
FDC11,OUT045,1351.0964433769723
DRP47,OUT035,4087.144337812351
NCY54,OUT018,2434.5149456868703
FDR27,OUT046,2160.5574961941306
FDQ21,OUT019,62.40289453270452
NCQ29,OUT035,4271.768346899514
FDJ02,OUT046,2381.157849758817
FDE21,OUT018,1644.8894338236946
FDM39,OUT046,2772.0451362078034
FDZ01,OUT017,1819.809295698202
NCB19,OUT018,1118.041281770575
FDU03,OUT046,2932.363227757959
FDP27,OUT049,3098.997403560101
DRF01,OUT045,2216.786728050411
FDM03,OUT049,1839.5871811780328
FDV01,OUT046,2501.9140887118638
FDS16,OUT046,2340.586444128386
FDO45,OUT035,1613.14944226166
NCX06,OUT035,2998.2217565112633
FDP13,OUT046,665.327263493836
NCR38,OUT018,3718.438496216786
FDA01,OUT013,1051.5543365190963
FDT26,OUT017,2005.3358956568106
FDD44,OUT027,5656.025920405527
FDB26,OUT013,997.4846585627467
FDP45,OUT019,2096.8110249301844
NCP55,OUT046,894.2801696494344
FDT23,OUT017,1439.7957009350225
FDO51,OUT045,683.7216113135264
FDA44,OUT046,963.2266069725392
NCJ31,OUT018,3520.80112307307
FDX37,OUT045,1453.275392090526
NCD18,OUT049,3702.5792384890065
FDN40,OUT027,3931.7655094751017
FDL33,OUT017,3205.9293844013464
DRF48,OUT035,3142.187148643899
FDW08,OUT035,1867.0373693399924
FDX39,OUT018,3213.2498895372555
FDB38,OUT049,2713.9238307011406
FDY46,OUT018,2633.5799164524424
NCB06,OUT049,2590.6181727604953
FDA34,OUT035,2910.8852313845073
FDA35,OUT045,1892.3268015661422
FDQ07,OUT035,3701.5433017177975
FDU32,OUT045,1928.2958486038337
FDU26,OUT013,1994.8118216320374
FDU13,OUT010,388.6286751623479
FDO09,OUT035,4334.804269246386
FDW03,OUT019,-170.45201717634836
FDB38,OUT013,2670.296848942213
FDL26,OUT010,549.9081414582811
NCN43,OUT045,1888.0176816266535
FDH08,OUT045,3640.7786003625124
NCC31,OUT019,587.6116028758966
FDH14,OUT035,2423.6414250561984
FDL40,OUT017,1804.2051721858518
FDD20,OUT035,2167.492763771726
NCV53,OUT035,3950.1251463069043
FDD16,OUT045,1108.1484056621794
FDP24,OUT035,2070.1090283756594
FDQ25,OUT045,2724.836053790469
FDM38,OUT035,1061.3316973266158
NCT18,OUT010,900.3609946956196
FDM34,OUT049,2190.662447814161
DRH37,OUT010,725.5731666511351
NCE07,OUT013,2328.5142897767073
FDG12,OUT013,2021.0435751257237
FDB59,OUT010,1226.336404209876
FDS10,OUT018,2606.6500707816717
FDN21,OUT010,652.1688967397308
FDM02,OUT045,1250.7365399409252
FDO44,OUT049,1931.1994010371093
NCN17,OUT017,1755.4360920743702
FDH16,OUT018,1240.257473288327
FDL44,OUT046,2587.904595613888
FDY47,OUT017,2234.071935058066
DRI39,OUT046,829.4714933199273
NCX54,OUT018,1409.6096249255957
FDE59,OUT046,592.949771682373
FDO46,OUT045,2951.0273160009997
DRE13,OUT046,1402.7716236711997
FDW14,OUT013,1489.3234253116352
FDF35,OUT046,1698.0301096744697
FDO50,OUT019,-442.3639509862164
DRF49,OUT017,1964.277887098338
FDT60,OUT049,2195.035961479495
FDP38,OUT045,738.4578627122405
FDA31,OUT027,4268.930144593778
FDY52,OUT010,-889.7919926743552
FDD03,OUT027,5112.625066787878
FDN52,OUT018,1160.3463263191761
FDU20,OUT010,84.09999033221493
FDD22,OUT035,1894.2059402620089
NCB55,OUT019,-1010.4977747980615
FDN27,OUT045,1859.505982009517
FDD16,OUT013,1299.453233473707
FDW48,OUT046,1271.5454164732703
DRN35,OUT045,471.10971456637526
FDX25,OUT049,2963.749560778635
DRD49,OUT049,3813.625057853951
FDE21,OUT019,-14.644429140571901
FDN44,OUT035,2728.777376066341
DRC01,OUT049,914.9261586761561
NCK30,OUT046,3944.6270830468256
FDU39,OUT013,1058.8837022126115
FDB49,OUT013,1699.9364667593168
FDS12,OUT045,1920.2331534310206
FDR57,OUT018,2293.8142981127285
FDX22,OUT027,4831.965556640741
FDC60,OUT013,1554.6226505069408
NCE42,OUT049,3749.6441277745553
NCK42,OUT049,3496.945980237603
DRE01,OUT017,3952.4691879915063
FDE57,OUT018,2068.149629702998
DRK59,OUT019,1789.4170010248133
FDB10,OUT027,5204.409643324574
FDQ25,OUT046,2796.3230620418426
FDY26,OUT017,3458.712179267359
FDG28,OUT049,3983.82634997539
FDM14,OUT049,1846.2307747404266
NCH29,OUT049,1592.4190975335396
FDD48,OUT049,1942.7429105578349
FDC17,OUT045,3262.216161016554
DRH49,OUT027,2821.176134356175
FDN44,OUT018,2368.5283338706813
FDC29,OUT045,1786.8833525623381
DRK01,OUT019,-404.03763171396713
FDD48,OUT017,1896.3626720128016
FDB59,OUT013,3143.046076946559
FDY45,OUT010,2078.6458284750547
FDX60,OUT035,1412.6407882172916
FDT09,OUT010,215.81666122130218
DRB24,OUT018,2213.5016624741484
FDL13,OUT035,3926.6784684607173
FDN16,OUT035,1827.751662141795
FDK57,OUT013,1987.5931858119898
FDO22,OUT027,2814.299356668833
FDC57,OUT010,1248.483746736494
FDZ13,OUT027,2331.113293109332
FDW27,OUT013,2588.2079562135746
FDX10,OUT049,734.8084810950788
FDY08,OUT018,2069.603800789646
FDA49,OUT017,1449.9064103804135
FDC32,OUT018,1320.6027159931
FDO04,OUT035,953.0606737706084
NCZ54,OUT013,2581.315285116302
FDY40,OUT045,749.6451464136626
FDW36,OUT045,1651.8934317065293
FDE11,OUT017,3071.207460857314
DRE37,OUT045,2913.3662504918893
NCK19,OUT017,3171.3440999838585
FDT19,OUT035,3000.1515726242246
FDE56,OUT045,987.7864627109414
FDZ57,OUT010,134.34886086996107
FDB35,OUT035,1687.9526434006652
FDF09,OUT010,-1266.3067763731647
FDO34,OUT046,2657.295791955535
FDA55,OUT046,3635.206947083888
NCM18,OUT035,1104.6528336828196
FDJ20,OUT019,134.52896697707138
DRQ35,OUT019,77.46471102308624
FDG02,OUT013,3196.2534145222658
NCU29,OUT018,2061.038808327605
FDL27,OUT027,2561.8859836224296
NCA54,OUT035,2965.6640812135342
FDJ32,OUT035,1215.594269494178
FDB21,OUT019,1950.3830716877017
FDR46,OUT035,2448.351743585021
FDZ32,OUT046,1623.3536383226717
DRF36,OUT017,3138.667706245611
NCU54,OUT017,3419.775914020312
NCI31,OUT017,686.1831451774158
DRA59,OUT035,2954.885506711196
NCC55,OUT045,451.822531475422
FDE44,OUT018,603.7112225293583
NCN26,OUT018,1586.8452329655445
FDC11,OUT049,1499.6819980157793
FDV24,OUT035,2549.70228752206
FDR40,OUT019,-699.8535766745435
NCQ17,OUT049,2575.5881723663933
FDC46,OUT045,2836.402827585003
NCM18,OUT046,971.5437884330761
FDK16,OUT046,1529.4871933844825
FDI28,OUT017,1435.0116733647737
FDS11,OUT018,3379.7039016193685
DRD13,OUT046,1038.4306643157204
FDL36,OUT035,1582.3674080280753
FDI27,OUT013,837.7717876569493
FDJ53,OUT019,-79.7403918142063
FDS44,OUT045,3828.4643428150266
FDE28,OUT046,3513.827292355906
FDQ33,OUT018,2160.3231178656615
FDB37,OUT017,3956.5637460681755
FDQ31,OUT045,1395.4372923380881
NCQ05,OUT046,2362.8109824826734
FDE10,OUT013,2168.2218534815265
FDF38,OUT017,843.598967880413
FDE50,OUT019,1129.4611089749496
DRG37,OUT010,552.8842985846115
NCH06,OUT049,3988.0973867467787
FDY14,OUT045,4062.8130829181378
FDO27,OUT017,1712.1963058086421
FDQ19,OUT049,4007.640306590732
FDZ26,OUT019,1827.8579187932144
FDN51,OUT013,4264.131877646369
FDK20,OUT035,2192.531044361505
FDD40,OUT018,2822.1945137525854
DRI25,OUT018,693.8784537795807
FDH56,OUT017,2065.13297499064
FDI36,OUT027,4653.935563287823
DRH11,OUT018,652.5362288571739
NCV18,OUT017,1361.1952061459706
DRI01,OUT049,2836.7446298355035
DRE48,OUT049,3175.5060859956957
FDS51,OUT035,1172.9448988092574
FDM38,OUT017,1003.0625134915028
FDB60,OUT027,4567.937149116961
FDY58,OUT035,3769.2287889402587
FDY22,OUT045,2213.079478973346
FDF11,OUT027,5314.572158421786
FDZ51,OUT035,1783.296036939229
FDQ45,OUT017,3056.846785026818
FDF17,OUT035,3268.6345882135374
NCF31,OUT027,3878.8526750002184
FDA37,OUT013,2114.336295261731
FDO51,OUT046,782.9476814169673
FDF34,OUT013,3241.601613710273
FDD57,OUT018,1358.679202661069
FDO37,OUT046,3691.4268582035406
FDR49,OUT049,906.9548227498105
FDS39,OUT049,2398.5045124805347
FDI48,OUT027,2389.041878685273
DRM35,OUT049,2896.193352204845
FDV57,OUT035,3056.5013388144275
FDZ55,OUT013,2690.7598228413453
FDI28,OUT035,1413.2214906781116
FDS21,OUT045,980.0535229551301
FDT34,OUT013,1769.0514212012254
DRI25,OUT035,1043.1565634496467
FDT47,OUT010,-323.66442998285174
DRH39,OUT045,1083.7954011505005
NCD54,OUT045,2200.076058050923
FDU16,OUT027,2887.6921262427977
NCW29,OUT045,1979.5634749714568
FDV25,OUT027,5004.994212417659
FDM56,OUT035,1950.7307934549608
FDZ04,OUT027,2541.946593385224
FDG59,OUT019,-1270.328159577362
FDI56,OUT045,1417.7810784434687
FDS33,OUT035,1588.8731726223364
FDC23,OUT049,2895.440444532165
FDT11,OUT049,3104.6127677582385
FDG17,OUT045,3837.389931586243
FDZ44,OUT045,1857.8673753078428
FDJ52,OUT013,2630.804899132444
DRI23,OUT046,2467.4935560165277
DRE15,OUT010,-700.2256028613033
NCF07,OUT013,1669.1026609342362
NCR29,OUT049,995.9106874441602
FDE44,OUT019,-1096.5488928496834
FDT23,OUT035,1490.2041417645357
NCG06,OUT017,4201.693756802877
NCU41,OUT010,1106.872436671225
FDH46,OUT017,1808.1503809327587
FDV31,OUT013,2928.510353444626
NCT41,OUT027,3927.6210407948615
FDE22,OUT027,4031.997835516685
FDC26,OUT045,1676.899479582713
DRF51,OUT017,600.4423150875161
NCY53,OUT019,-106.63468595102199
FDY21,OUT017,3233.7188082074963
FDL27,OUT013,1084.9988106124913
FDZ34,OUT049,3177.90934838277
NCF43,OUT010,351.71138090697855
FDC21,OUT035,1972.8852068419842
FDL26,OUT013,2555.7556877445477
FDT25,OUT010,20.63362197263541
NCR30,OUT046,1170.9020951161804
DRL23,OUT019,-227.0985832053084
NCR05,OUT049,3214.667212454925
NCE19,OUT018,613.3783391438462
FDY07,OUT035,936.5223118897807
FDB10,OUT017,3859.5919934242556
FDP57,OUT013,1736.7651229066314
FDU48,OUT019,203.36957442846096
FDH48,OUT035,1530.2846779934277
FDO33,OUT035,1980.63186634459
NCU29,OUT045,2268.45583895028
FDW35,OUT046,702.5021685290985
FDH05,OUT010,1777.2496289685268
FDP26,OUT049,1732.3578755810338
DRG27,OUT035,785.9208184935908
FDQ33,OUT046,2382.808474662634
FDH20,OUT010,-254.12215123904753
FDV14,OUT046,1382.3306143637171
DRD01,OUT046,911.4095856353995
NCI17,OUT049,1634.8242757853736
FDF39,OUT010,2246.1978409944313
FDX37,OUT046,1603.474578788285
NCX17,OUT035,3841.985865122894
FDN03,OUT013,4116.47509803172
NCS41,OUT010,974.8004744701361
FDH34,OUT045,2842.3931992674334
NCX53,OUT018,1952.3814760367602
FDY31,OUT046,2391.341203980706
FDD20,OUT017,2201.8363532633966
FDE51,OUT045,656.3436902934575
FDV27,OUT046,1456.8934321812196
FDF16,OUT035,2507.3977338852837
FDZ02,OUT049,1632.9835098882918
NCK05,OUT045,924.7456655527888
FDM12,OUT027,4548.766276951694
NCA05,OUT018,2142.910138606493
FDX33,OUT045,2476.1787644392953
FDM25,OUT049,3005.46273602447
FDE41,OUT018,1180.6994251089811
FDW14,OUT045,1202.8102250868876
NCD30,OUT046,1494.364285755921
FDB23,OUT010,1716.3401003730041
FDF45,OUT046,1052.888828133651
FDW20,OUT017,2174.9797117597427
FDF47,OUT045,3448.8094469015564
NCR05,OUT019,1352.5813734022634
DRB01,OUT046,2957.131109535103
FDE36,OUT013,2730.169090398695
FDU56,OUT049,3065.08603043259
FDB23,OUT049,3702.8632724706495
FDN48,OUT049,1563.3404407550097
FDS43,OUT013,3100.804240016542
NCN05,OUT013,2977.8162669357876
NCL53,OUT049,2879.8937283248256
